CustomerID,Age,BankAge,Salary,E_IND,OVOL8,ONO3,ONO6,ONO9,Churn
f613a14c,18,0,21555,5,1,2,6,2,0
f60e8a9b,25,1,22083,2,1,1,2,0,0
f60b8a66,38,1,47987,5,3,5,4,4,0
f60a3abc,57,14,89198,4,2,4,4,2,0
f5feb6bc,49,20,87058,4,5,5,7,2,0
f5fac75c,41,1,64953,1,0,3,5,1,0
f5fa1594,32,2,97969,5,1,5,11,4,0
f5f6b7c9,47,16,79108,4,6,12,6,4,0
f5ea6cde,42,10,52011,2,1,3,9,1,0
f5e2b8be,59,13,74393,5,3,7,12,5,0
f5e2677f,51,10,81554,4,0,2,9,4,0
f5e1875d,48,18,85840,2,4,5,10,3,0
f5d4526b,29,11,28795,4,1,0,9,4,0
f5d34a09,27,1,31674,4,0,4,4,2,0
f5cd96d9,42,2,58854,1,2,1,3,1,0
f5ca7dd5,19,1,22665,5,3,3,5,3,0
f5c91716,57,0,63999,1,3,1,1,2,0
f5c8b52e,31,1,41125,2,0,4,3,4,0
f5c6d82b,44,4,66239,2,2,0,5,1,0
f5c4db17,20,1,16019,5,0,3,8,2,0
f5c4a080,55,16,90371,4,1,8,7,3,0
f5bef43d,29,4,31263,1,2,4,4,2,0
f5bb919c,59,8,74435,1,2,3,10,3,0
f5b9fb5f,28,10,23010,4,4,5,4,2,0
f5b9aa54,18,0,35589,1,2,1,3,1,0
f5b966f8,32,1,45051,2,2,0,2,0,0
f5b96432,59,7,76238,3,0,5,8,4,0
f5b60bfe,44,10,64568,4,2,6,8,4,0
f5b1b97f,19,0,25362,4,0,3,3,2,0
f5ac69f2,31,4,43380,1,1,2,1,0,0
f5ab59f8,47,4,66440,2,1,4,6,2,1
f5a8ccad,44,25,72377,2,3,6,19,6,0
f5a4ef64,47,20,69251,3,3,13,8,3,0
f595cbdb,43,20,61483,3,7,5,9,4,0
f58c6360,31,7,21532,1,3,1,8,1,0
f5837d43,37,9,16577,5,3,3,7,2,0
f57e8064,28,4,37359,1,1,2,3,1,0
f57db3e0,32,14,20202,3,1,5,9,6,0
f573d6ac,54,16,76332,5,1,6,7,4,0
f57285bf,52,29,92526,4,3,5,15,2,0
f56fd926,18,0,18752,3,1,1,5,4,0
f56e5225,45,10,56085,5,0,7,8,2,0
f56300e5,35,3,35627,3,2,3,4,2,0
f55ff5de,18,0,20733,3,1,3,5,1,0
f55b9bd6,43,20,67097,1,4,5,8,2,0
f557c7c8,18,0,20572,1,3,0,4,1,1
f5562dae,18,0,15664,5,3,3,5,1,0
f55240ad,51,16,104537,3,2,6,11,0,0
f54f637a,58,25,97985,1,8,6,15,5,0
f53e7f27,44,2,49837,4,0,2,8,1,0
f53e7ae0,54,25,96150,2,2,6,8,4,0
f53d4e50,31,9,28648,2,1,4,2,3,0
f538045a,36,15,35024,5,5,5,16,2,0
f52d7198,53,12,69506,5,4,5,12,3,0
f52989d8,36,16,15007,5,1,5,11,4,0
f527947e,27,7,31292,1,3,2,3,4,0
f527244b,32,14,51246,5,2,5,6,2,0
f521be8e,47,0,64834,3,1,1,6,3,0
f51dd982,41,14,60283,2,5,5,8,1,0
f51d1db4,23,1,21248,4,2,2,3,0,1
f51116b7,67,11,80615,5,3,5,8,4,0
f5109bdc,28,10,27541,4,0,4,11,0,0
f50e77cc,62,7,79790,1,0,4,2,2,0
f50afdf6,25,4,23095,5,0,3,10,1,0
f504b669,20,1,15000,5,0,3,5,2,0
f5014964,30,9,17101,3,1,1,2,3,0
f4ff688d,44,14,52961,1,3,5,10,5,0
f4fd1d41,38,8,52931,2,2,4,3,3,0
f4fa276d,32,2,21993,5,2,5,11,2,0
f4ee968c,47,0,66966,5,1,5,5,4,0
f4ec3f41,52,21,84942,4,2,8,7,2,0
f4df11b7,46,6,68687,4,0,8,13,3,0
f4d158da,55,26,87619,3,0,9,8,9,0
f4cf0286,75,1,63049,4,0,4,8,4,0
f4ceacda,43,20,46317,3,7,2,16,3,0
f4ce2b7a,37,16,65027,1,2,3,6,4,0
f4c91024,30,4,23169,1,0,4,1,1,0
f4bfa421,55,16,81371,1,4,8,4,2,0
f4bf3149,46,10,56385,2,2,2,8,0,0
f4ba12d9,25,7,22379,5,4,5,12,4,0
f4b7d56b,41,21,30388,2,2,9,7,3,0
f4b25b9c,29,11,31893,4,3,7,13,2,0
f4aefa6d,53,25,72056,1,2,3,8,2,0
f4a641ee,44,15,85591,4,3,4,12,5,0
f4a58511,47,29,53108,2,3,6,14,7,0
f4a527de,37,4,64212,2,1,3,5,2,0
f4a16373,29,3,36066,5,2,6,7,3,0
f4a05913,60,11,68710,3,3,5,7,5,0
f49d4cfb,43,9,39188,4,2,5,5,4,0
f49c1225,73,11,64922,3,2,5,3,6,0
f497218a,40,9,52622,5,1,8,9,3,0
f492ddf9,33,8,46502,3,0,2,5,3,0
f4903d7e,41,19,82157,4,5,8,10,4,0
f48c2d00,50,28,76346,1,2,2,9,2,0
f48b2f94,48,18,77940,5,2,5,13,1,0
f47bfa09,40,0,67010,4,2,1,8,2,0
f47b9e1f,40,15,52091,5,5,2,13,7,0
f4760c57,26,5,21218,2,3,3,5,4,0
f47440ce,62,13,86890,3,1,5,4,6,0
f46ca469,43,16,78144,1,2,6,11,3,0
f4695227,42,21,42592,1,1,10,11,5,0
f4677e0a,44,3,73313,4,1,2,3,2,0
f45f2ce5,35,8,45820,5,2,2,6,2,0
f45f1dca,39,18,67652,2,2,7,9,3,0
f45ec84a,37,0,37786,4,1,3,0,3,0
f44efff0,64,26,86064,5,8,7,19,7,0
f43fffff,51,27,68033,5,4,6,15,2,0
f43dd288,48,30,96827,5,4,16,19,5,0
f43b36cb,50,0,88919,1,0,1,3,0,1
f436f483,44,24,51169,4,5,5,11,5,0
f427b92b,35,3,62356,2,1,3,3,1,0
f4269476,38,9,46070,4,2,3,8,6,0
f41da37c,61,14,82204,3,1,4,10,7,0
f417a068,38,14,56622,4,0,6,8,5,0
f415a68c,41,5,50955,2,2,4,7,2,0
f4124887,21,2,22409,4,0,8,6,4,0
f4111a71,36,12,27075,2,2,5,5,4,0
f40c8094,29,6,32067,5,1,8,8,1,0
f404f1d6,33,8,52209,5,2,9,8,3,0
f402b41f,47,27,82486,5,6,8,13,6,0
f40163e2,69,19,56013,1,5,7,6,4,0
f3fff660,35,1,53860,4,1,4,3,1,0
f3f9baba,32,12,38581,3,2,6,9,3,0
f3f965e0,41,1,41007,5,1,6,3,2,0
f3f58114,24,1,15000,2,2,2,6,0,0
f3f2d074,35,10,44532,3,0,7,7,1,0
f3eb6355,54,2,86157,2,2,1,5,0,0
f3eaee6d,46,14,91259,3,1,7,10,7,0
f3ea3693,54,18,69777,2,3,6,13,5,0
f3e7d596,53,17,83146,3,6,7,9,3,0
f3e72359,45,20,74300,2,2,4,8,3,0
f3e34881,52,25,71506,4,4,11,9,8,0
f3df329c,47,2,76626,5,2,4,7,7,1
f3de6c29,28,8,33374,2,2,4,8,6,0
f3d451aa,51,19,77272,4,1,5,18,4,0
f3d3aa8a,23,2,18700,1,0,3,5,3,0
f3d35e94,32,13,49453,4,1,9,12,3,0
f3d2fb4d,54,26,67416,1,3,4,13,6,0
f3b15980,55,30,62957,4,7,6,8,5,0
f3a5fa72,35,2,50340,5,1,5,10,1,0
f39fe2c0,59,6,84808,2,1,0,5,2,0
f397225e,47,5,86625,5,1,1,6,6,0
f390c43e,49,3,78134,3,3,2,3,2,0
f390a6b6,18,0,15869,2,2,1,3,2,0
f38d3cee,45,9,37914,2,3,2,9,3,0
f37e6147,32,14,31305,1,3,4,6,4,0
f372ea36,43,15,59805,3,0,3,7,7,0
f36caa49,52,4,82970,2,1,1,4,1,0
f36833d5,38,2,52687,1,0,1,3,2,0
f3673355,29,2,35936,5,0,8,1,2,0
f363d7d3,37,19,20384,4,0,7,14,5,0
f3614458,35,0,15000,4,0,4,4,3,1
f354ffdb,41,7,23108,4,4,8,9,5,0
f354531e,47,2,56053,4,0,3,9,1,0
f3535f1c,49,3,82576,5,3,2,5,1,0
f347b412,27,4,26958,1,1,4,2,2,0
f3431ac1,37,17,39486,3,3,4,8,6,0
f34287ac,37,17,84386,2,4,9,3,4,0
f33ee573,43,6,63678,1,1,2,3,1,0
f32cd641,48,3,40340,1,2,2,6,1,1
f3223ac6,61,13,91460,3,8,3,14,5,0
f31bc651,44,16,66511,5,2,6,13,3,0
f315a29e,27,1,35835,4,1,4,3,3,0
f30ceb0f,36,1,33547,3,0,5,4,1,0
f306a0e0,45,26,75982,5,5,8,13,7,0
f2fc8b18,44,15,70882,2,2,5,6,4,0
f2f27bfc,28,7,30543,2,3,3,6,4,0
f2f0d127,22,3,22019,1,1,2,5,0,0
f2e7496f,40,12,59177,5,2,6,11,6,0
f2e2354f,41,15,59109,3,2,2,6,3,0
f2dd6f8a,41,12,44428,2,2,6,7,3,0
f2dc9866,38,1,50845,4,0,1,3,4,0
f2d6fe87,31,12,43879,3,2,4,7,7,0
f2d621bb,45,7,57186,3,2,4,6,0,0
f2d4a76d,34,7,25510,5,0,9,6,4,0
f2cc2b82,26,4,25446,2,2,1,3,4,0
f2cbac01,45,8,55320,2,0,6,10,3,0
f2c9c7bf,32,5,21615,4,1,6,4,2,0
f2c5e3e0,54,18,68970,4,4,8,10,5,0
f2c3e6d9,32,6,51083,3,3,5,4,1,0
f2c3937c,34,10,23974,4,1,1,9,1,0
f2b2e516,29,10,38181,4,3,1,5,5,0
f2b0b797,28,8,33840,2,1,3,7,1,0
f2adfbe8,21,2,26951,4,1,4,6,6,0
f2a691bc,29,4,26902,3,0,5,8,3,0
f2a29275,20,2,22207,4,2,3,10,2,1
f29d9ef0,58,22,76344,2,1,4,12,4,0
f29b7bcb,54,4,60015,3,3,4,5,5,0
f28d6d58,35,8,27332,4,0,3,6,7,0
f28d3fd6,19,1,15000,3,0,2,2,0,0
f28b3ff5,24,3,22565,1,1,2,4,0,0
f2836576,25,4,33461,4,1,5,5,3,0
f27bf9ae,55,16,75756,4,5,3,3,5,0
f279541a,18,0,20392,5,2,5,4,5,0
f2622921,43,15,45643,2,4,5,5,2,0
f25ffd22,32,1,58619,4,2,6,3,3,0
f25ed795,37,6,42057,3,1,3,10,3,0
f25e7080,41,23,39692,3,3,8,15,5,0
f25db2cf,34,16,40576,4,3,4,11,2,0
f25a3464,48,23,63249,2,8,6,8,2,0
f2560da3,30,10,32685,4,3,2,8,2,0
f24e62b8,52,22,70416,1,4,3,12,5,0
f2466bb3,43,9,84572,3,0,2,4,6,0
f245ea23,49,7,78759,4,2,0,4,6,0
f242e45e,36,8,47886,3,0,4,8,1,0
f23d8e6b,36,8,67537,1,1,3,5,2,0
f23aa1da,52,11,85289,5,2,5,7,6,0
f2330ef0,37,2,21943,5,3,7,9,3,1
f230c0db,56,17,84320,5,2,8,15,4,0
f22ab064,37,19,81024,2,4,4,9,4,0
f2254a60,33,5,63083,4,1,6,7,2,0
f223094c,51,15,79635,2,1,6,7,4,0
f2220efb,33,7,43937,3,2,5,7,3,0
f219703f,38,9,54376,4,2,3,6,2,0
f20d90b6,47,17,65041,4,3,8,18,7,0
f20a90d5,33,4,38966,2,1,4,5,1,0
f2083c7f,36,13,45704,2,0,6,8,1,0
f204e1c0,45,10,59490,4,1,8,11,3,0
f1fdd65d,44,1,71498,5,1,4,2,6,0
f1f9cbc9,45,22,54804,5,2,7,6,1,0
f1f8e59a,40,16,40673,1,6,5,7,2,1
f1f832f9,45,27,82508,5,6,9,12,4,0
f1f77acd,37,13,47277,1,2,4,7,2,1
f1f4373d,50,6,74284,5,4,2,6,6,0
f1f0f771,48,10,77564,3,3,4,10,4,0
f1efc530,48,25,94549,4,2,6,11,5,0
f1eccbc2,44,16,75896,1,0,4,8,3,0
f1ecb6a1,36,12,41798,5,0,10,13,1,0
f1e9c285,34,13,15000,4,1,2,12,4,0
f1e9618d,22,3,21810,5,0,2,7,3,0
f1d7ba5f,37,13,55747,2,1,5,9,6,0
f1d19aab,28,3,27928,1,0,4,4,2,0
f1cf2e9b,45,20,55670,5,2,5,14,5,0
f1ce2b8d,47,29,84195,1,5,7,4,4,0
f1ccfc5e,53,2,70318,4,2,3,6,7,0
f1c5bda4,37,1,54196,1,0,3,2,1,0
f1bd2be5,59,29,84604,1,5,5,10,1,0
f1b13c52,29,7,25996,2,0,2,4,7,0
f1afcf30,28,1,37640,1,0,1,3,2,1
f1a44d4d,43,13,60422,1,2,4,4,1,0
f1a27416,49,30,69403,3,6,12,12,10,0
f19e23ca,35,0,36299,1,2,0,4,1,0
f1969ac9,43,10,59890,5,1,8,4,9,0
f1941f94,41,7,21370,2,0,4,9,2,0
f190dca2,46,0,61708,3,1,3,3,1,0
f18fb2c5,48,6,83846,5,1,3,10,1,0
f1890d9b,41,3,69623,1,1,3,2,2,0
f1887a10,36,0,37797,2,0,1,2,1,0
f188747e,26,4,19519,3,1,2,7,3,0
f1883189,44,19,58779,2,3,7,13,4,0
f1843817,51,3,59073,4,1,3,1,4,0
f183488d,26,2,21199,1,1,3,3,0,0
f17c9f9a,30,10,42036,5,1,4,8,3,0
f176e3c6,31,4,21557,2,0,0,7,3,0
f16e52f3,51,23,80054,5,2,9,9,4,0
f16a73c3,39,13,52996,1,3,3,8,3,0
f165a268,66,11,74742,3,3,8,8,0,0
f1638f8d,43,17,48968,4,2,8,17,3,0
f1604b1c,18,0,21068,1,0,1,2,0,0
f158ad42,34,7,61913,1,3,3,5,0,0
f1539ebc,55,7,72761,4,3,4,7,4,0
f14f16d2,41,15,44828,1,5,5,5,3,0
f14ec8e0,32,14,35094,1,2,3,5,3,0
f14d47ca,38,5,58626,3,1,2,5,3,0
f145ad9a,27,0,31698,3,2,1,4,5,0
f13ce607,29,0,31541,3,1,1,2,1,0
f1378b96,29,2,38936,1,0,3,4,1,0
f1320f3b,32,1,40881,1,1,1,1,1,0
f12af6f7,55,15,87167,2,4,3,9,5,1
f1286a22,41,3,54474,5,2,4,7,4,0
f120a84e,57,10,72770,2,1,6,8,4,0
f11f5908,28,2,26670,3,0,4,2,2,0
f11edb42,39,0,31970,3,0,2,3,1,0
f11b691f,27,0,29432,2,1,2,7,1,1
f1154ffa,32,3,50115,5,2,1,5,3,0
f1128460,54,6,83283,1,2,0,4,3,0
f1112e71,43,2,52944,1,3,0,4,1,1
f10dcbb6,45,15,67054,3,2,6,7,3,0
f1073cf4,49,3,71156,3,2,3,2,2,0
f1071f73,37,18,58295,2,4,4,7,1,0
f1066b98,39,7,53661,3,2,4,6,4,0
f0fd3700,18,0,19598,2,3,0,2,3,0
f0f7cf69,18,0,20086,4,1,4,3,2,0
f0f7cd68,44,12,76639,5,0,6,10,0,0
f0f1060c,59,16,82418,3,0,2,10,4,0
f0eb36f3,47,11,87693,5,1,8,5,1,0
f0eae9e8,40,2,69767,4,0,4,9,2,0
f0e6bbf8,18,0,22161,3,0,2,3,3,0
f0ddaf9a,36,3,59600,1,3,1,4,4,0
f0dc18c3,47,17,62546,1,1,7,6,2,0
f0d927c4,21,3,27234,4,1,1,2,4,0
f0d71fc9,53,29,75888,3,3,14,11,2,0
f0d4b92b,38,6,49762,1,0,1,7,2,0
f0d34b63,40,16,54834,5,1,4,12,5,0
f0d129c1,45,4,76558,4,0,2,7,2,0
f0c1d536,31,9,38893,1,2,3,5,2,0
f0bd052a,41,9,83078,1,0,2,7,4,0
f0b52d1f,35,9,43059,2,1,3,7,3,0
f0b51e02,55,11,89958,1,1,6,4,4,0
f0b0c098,29,4,30189,5,2,5,5,2,0
f0a6d537,38,11,33090,1,2,3,8,1,0
f09b520c,43,8,61685,3,0,4,2,6,0
f09ade61,44,21,84819,4,3,11,9,6,0
f0959f08,48,27,85006,1,3,9,12,3,0
f0959aed,58,28,63212,4,4,14,16,6,0
f08e7082,28,7,32128,5,2,6,10,3,0
f0869ab5,44,8,52800,2,3,3,2,1,0
f07b6c18,69,26,63400,5,6,8,16,3,0
f0772ed7,32,4,26772,2,1,3,2,2,0
f0766e87,38,2,59134,5,0,5,4,2,0
f0731ff1,44,0,53261,1,1,1,2,1,0
f06a2a64,25,0,18185,4,1,4,8,4,0
f06844c3,44,8,61659,3,2,2,6,4,0
f06227cc,21,0,21735,2,2,4,3,6,0
f05c2a72,26,3,35161,3,2,4,3,1,0
f054d771,33,14,35651,4,1,7,16,8,0
f053538f,34,5,44704,3,3,3,5,2,1
f052df39,40,6,48718,5,4,6,4,2,0
f04fe396,41,7,52705,5,4,6,8,10,0
f040bf5b,44,9,91633,4,2,2,11,1,0
f03c2a3f,53,4,61594,4,0,2,8,3,0
f03bdc9c,50,4,76790,2,2,4,5,2,0
f03a9f0d,20,1,23597,1,1,1,3,0,0
f0395fb1,37,2,22862,2,1,2,2,2,0
f03394df,43,23,64229,5,5,6,11,6,0
f0303894,33,3,31839,3,3,2,6,0,0
f02d5bd1,39,19,36924,2,7,10,10,6,0
f028b544,39,14,42049,3,0,7,7,2,0
f02191c9,38,6,54386,4,1,5,2,6,0
f0201136,49,7,79883,4,1,3,9,3,0
f01cf9fc,40,22,44404,4,2,7,8,4,0
f01b034e,52,23,111417,2,4,5,9,7,0
f009ea46,52,2,71520,3,1,3,6,3,0
f0070c6e,43,11,71989,2,4,4,8,4,0
f00312bd,22,1,30192,5,1,1,13,2,0
f0030247,25,7,28266,1,4,0,3,5,1
f0019b0a,49,19,38316,2,2,8,9,2,0
effdf656,58,1,57771,1,0,0,2,2,1
effcdaf2,52,18,77028,5,6,12,12,5,0
effc0e5a,38,6,82376,4,3,3,4,4,0
effb987d,18,0,15000,2,1,0,6,1,0
eff9d448,34,5,57054,4,3,4,10,4,0
eff4a6fa,29,0,35696,3,1,2,6,2,0
eff43207,35,16,48456,4,3,9,10,6,0
efebee1a,32,4,28685,4,1,5,7,2,0
efe3135a,37,11,47551,4,3,8,6,6,0
efdfe154,59,6,82956,5,0,3,6,2,0
efde8447,54,2,77469,1,0,3,1,0,0
efdcfce2,31,1,50728,3,0,4,2,3,0
efd3dfa8,47,19,80198,2,1,4,5,3,0
efc7ac72,40,21,52581,3,5,6,6,4,0
efc46473,39,19,36547,3,1,4,10,6,0
efb552dd,47,28,99683,4,5,9,12,3,0
efb1a877,41,0,75030,1,0,1,1,1,0
efad6f33,39,4,47036,4,0,5,5,3,0
efa6eb1e,27,6,28873,4,2,3,9,4,0
efa20759,38,3,22963,4,1,4,8,4,0
efa19c45,51,6,80822,5,2,4,6,0,0
ef9d37b6,61,24,98455,1,6,6,10,6,0
ef99d5cf,34,1,56336,5,0,3,3,3,0
ef90fdaa,51,30,82029,3,6,11,15,6,0
ef8dc7da,48,29,79046,1,1,5,5,6,0
ef83ee9f,51,30,79725,3,2,4,11,6,0
ef8191ba,31,7,35853,4,1,2,11,5,0
ef7fc3c6,39,6,31837,2,1,4,1,3,0
ef7858f9,27,1,25846,3,0,4,5,3,0
ef6f7e24,45,15,67056,2,7,6,11,3,0
ef6c58eb,42,5,74505,2,2,2,5,3,0
ef67916b,39,4,40106,3,0,5,5,2,1
ef643957,38,5,78314,5,2,3,1,9,0
ef5d169e,37,6,36250,2,0,6,4,5,0
ef55c110,37,8,54313,2,1,3,6,2,0
ef4fe586,45,15,53365,2,1,1,8,0,0
ef4bc65c,51,3,94371,5,1,2,9,4,0
ef46fc0b,47,18,60337,2,3,3,12,3,1
ef44a32d,31,10,29814,4,2,9,5,3,0
ef3b9f2b,46,12,72714,1,2,5,5,1,0
ef3329fd,49,12,53362,4,1,4,8,4,0
ef2ad644,37,8,65419,1,1,2,2,0,0
ef29d829,20,2,16207,4,1,2,9,3,0
ef29514e,35,17,50232,5,7,7,16,7,0
ef283f99,62,3,74827,1,2,4,2,0,0
ef268ae4,27,5,31136,5,4,5,8,4,0
ef26793e,27,2,28857,5,2,5,4,2,0
ef26234a,35,15,41129,1,4,7,12,3,0
ef22ebd0,45,25,49390,1,2,5,13,4,0
ef112f53,21,3,21564,1,0,3,2,1,0
ef1040dc,22,4,25685,5,0,3,7,2,0
ef101c8b,23,4,16023,1,2,3,6,3,1
ef097803,34,3,66426,2,3,4,4,1,0
ef0916b9,43,12,42724,4,6,7,9,6,0
eefd45b9,25,2,24369,5,0,5,3,6,0
eef858c0,37,1,41100,4,0,3,5,2,0
eef41a58,58,4,81842,5,0,6,4,3,0
eeed380c,58,28,82269,2,3,11,12,4,0
eeed0a6e,48,8,60162,5,1,2,13,6,0
eee90131,36,3,43804,4,2,1,9,2,0
eee68e2c,43,4,84017,3,1,8,6,0,0
eee47882,39,10,45863,3,2,6,4,0,0
eedbd059,25,5,29623,2,1,3,4,2,0
eed6e256,41,14,19736,3,1,5,12,4,0
eed5f849,55,20,81540,2,2,5,9,1,0
eed39d0a,52,15,75870,2,1,1,3,2,0
eed0dae9,58,21,82601,5,3,7,14,8,0
eecdc02d,43,6,97016,5,2,3,5,3,0
eecc05d6,46,7,66970,3,3,2,6,2,0
eecabfcd,45,22,88971,1,3,5,5,3,0
eec9decd,57,27,87517,2,2,3,5,2,0
eec82166,30,1,34627,5,3,5,3,4,0
eec07341,32,0,27171,4,2,3,3,3,0
eeb948d7,18,0,26223,3,2,2,2,2,0
eeb64f5f,39,0,28060,5,1,6,3,4,0
eeb5c093,49,3,62471,1,1,4,2,1,1
eeb57281,28,0,36133,4,1,3,9,0,0
eeb32c65,41,14,44693,2,3,4,6,5,1
eeb1c055,35,9,42144,5,3,6,12,4,0
eeaface1,46,0,63317,5,4,2,7,2,0
eeab67d4,44,14,63951,3,3,4,5,8,0
eea927b3,54,15,78211,5,5,6,12,5,0
ee9e4f6e,53,5,57586,4,0,5,2,2,0
ee9d227b,41,16,64381,5,7,4,7,5,0
ee9b530f,30,10,35362,5,1,4,11,5,0
ee9702ce,26,5,29799,1,1,4,1,2,0
ee9452a6,36,4,25313,1,1,1,7,2,0
ee91d7cc,19,1,24778,5,2,1,8,4,0
ee8e177c,33,7,20327,3,2,3,8,2,0
ee89997d,52,0,79146,3,1,2,4,2,0
ee7bb781,51,5,66877,1,1,2,4,2,0
ee74c7bf,51,11,80395,2,1,2,4,5,0
ee7413fe,43,7,49909,1,0,3,5,1,0
ee6fb9ed,45,23,73786,4,5,5,8,8,0
ee6c21e2,55,14,85325,2,3,3,5,5,0
ee688d7a,37,19,65101,1,2,4,5,1,0
ee624d65,55,26,92311,1,3,10,8,2,0
ee60ca29,21,2,15000,4,1,3,9,5,0
ee58c254,38,12,36748,3,2,12,10,4,0
ee5888b5,48,7,57446,4,3,4,6,4,0
ee563f79,31,1,22927,2,1,3,7,2,0
ee541faf,43,15,42513,5,2,4,13,3,0
ee5373f1,30,6,38873,4,1,6,8,0,0
ee4ffca2,52,2,81562,5,0,3,7,6,0
ee4505b9,35,0,42726,1,1,1,6,0,0
ee4478e2,35,10,41986,1,3,8,7,2,0
ee4097ba,48,8,71208,3,2,2,2,6,1
ee3eeb3e,39,15,54672,5,2,10,8,5,0
ee39c6e0,33,15,33118,5,4,6,6,2,0
ee35e2e7,58,26,97619,1,2,8,11,2,0
ee32fd74,18,0,20618,5,1,2,4,1,0
ee31dbf0,35,7,47446,2,1,2,8,3,1
ee2ed075,27,1,23184,3,2,1,6,0,0
ee28f351,43,18,84447,3,1,4,11,5,0
ee27e4f4,49,0,72279,2,0,3,1,1,0
ee24afdd,60,27,70942,2,3,5,5,8,0
ee20a33c,24,5,15000,5,2,2,9,5,0
ee201792,42,20,17993,2,3,7,9,0,0
ee180d99,44,11,50486,2,1,4,4,5,0
ee172d11,18,0,27029,1,1,1,1,1,0
ee16581b,27,2,32610,1,2,3,5,0,0
ee0d9df4,42,15,61518,3,2,10,6,4,0
ee0d71ed,38,7,22860,1,1,3,3,4,0
ee0c1d82,33,8,25454,3,3,3,2,3,0
ee08488b,38,3,73727,4,2,0,6,4,0
ee07ef8b,39,5,31036,3,0,2,5,1,0
edfef1ec,19,0,26594,1,1,1,4,1,1
edfe7eba,45,25,58997,4,3,6,7,2,0
edfc319c,34,0,30910,3,0,2,3,1,0
edf8c909,27,4,28264,3,0,6,3,5,0
edf67c08,40,11,64329,2,1,6,7,2,0
edf479af,41,20,48347,4,1,11,13,5,0
edf3b19c,41,11,63248,1,1,5,3,2,0
edf2c4c7,40,10,57376,3,3,5,4,3,0
ede9b386,30,4,19740,5,2,5,9,4,0
ede96c13,58,10,81080,2,2,1,7,2,0
ede8543d,31,6,15000,3,4,6,8,3,0
ede7341d,39,13,47397,3,4,7,8,4,0
ede419c7,22,0,24392,5,1,1,5,4,0
eddd9e02,36,7,40595,2,3,6,8,3,0
eddb19f5,27,0,31183,1,0,3,4,1,0
edd7c052,43,17,55481,4,1,7,9,9,0
edd6a507,45,2,58369,4,0,4,5,3,0
edd161d0,33,7,41202,3,3,1,4,4,0
edd091a9,46,28,81163,4,5,7,10,5,0
edce6059,49,27,72110,2,8,5,15,4,0
edcafbb8,18,0,15000,5,3,4,1,2,0
edc6b3f7,31,7,50987,5,1,7,7,5,0
edbd1433,23,2,17399,2,1,4,6,0,0
edb5d66d,50,8,91427,2,3,4,2,2,0
edb4206e,18,0,15878,3,0,4,8,4,0
edb3e039,34,4,34766,4,2,4,6,0,0
edae6d27,46,10,60773,2,4,3,5,3,0
edada7d8,40,9,87216,4,1,3,10,5,0
eda7bf32,21,0,25279,2,1,6,7,0,0
eda19faa,36,9,46917,5,1,6,9,3,0
ed95defa,44,7,56717,2,2,1,4,4,0
ed89e624,40,11,58978,3,1,6,8,8,0
ed89464f,28,1,30294,4,3,2,4,2,0
ed8667db,50,2,84244,2,2,0,2,0,0
ed7cf033,47,16,63321,2,1,12,12,3,0
ed7cb6d1,45,24,79698,5,4,8,9,4,0
ed7ba298,39,11,53698,5,1,7,8,2,0
ed7abe75,50,28,68564,5,4,10,15,9,0
ed755cd8,37,12,33207,5,3,7,10,5,0
ed74d784,44,23,68584,5,4,9,8,5,0
ed701970,18,0,17756,4,0,4,5,3,0
ed6f2555,18,0,19260,1,3,1,1,2,0
ed6ece0d,49,4,87926,1,2,5,8,0,0
ed6c6c61,18,0,19873,2,1,1,3,3,1
ed673ac6,28,5,16189,3,2,1,5,2,0
ed6673c8,42,12,53192,1,3,2,5,1,0
ed661b75,21,3,17768,5,0,6,7,2,0
ed5b7d87,33,2,15000,2,0,4,2,0,0
ed5a8acd,22,4,22421,1,1,2,6,0,0
ed52c931,31,12,36030,1,1,1,11,4,0
ed4b26f5,36,14,47883,4,0,4,10,2,1
ed4b24f6,20,2,28416,3,2,5,7,2,0
ed4b0127,20,2,19427,5,2,1,8,1,0
ed487cd3,37,13,67244,3,3,3,7,2,0
ed45925d,24,6,21752,1,3,3,9,2,0
ed41c5d0,25,4,34423,1,1,0,5,3,0
ed388966,50,14,78676,4,4,4,5,4,0
ed249dbd,67,18,63489,5,2,7,7,1,0
ed2423da,26,3,32664,1,3,5,6,2,0
ed18cf96,58,28,61055,4,4,9,10,4,0
ed1680f1,45,2,57564,1,5,1,5,2,0
ed15380f,35,3,47353,5,1,3,5,4,0
ed126488,42,20,81272,2,2,3,13,4,0
ed0f9cd4,45,2,69336,1,2,0,3,1,0
ed0e2ab4,18,0,15000,5,1,3,4,9,0
ed016905,40,11,50475,1,1,3,4,1,0
ecfe6aa2,49,8,110336,1,3,3,2,1,0
ecf6cfc1,38,2,43434,5,0,3,7,2,0
ecf630bf,75,1,63183,2,2,2,1,2,0
ecf18948,39,18,53511,3,2,9,10,3,0
ecea64fa,32,0,15000,2,0,4,3,0,1
ece0805c,54,11,83806,4,6,8,2,2,0
ecde2721,34,5,28929,2,0,2,6,0,0
ecdabb0b,33,10,15000,3,0,2,5,6,0
ecd8f81a,36,4,28037,1,0,3,7,2,1
ecd7deac,48,11,59087,5,7,6,11,3,0
ecc9be6a,41,14,80141,1,2,5,6,3,0
